Date_reported,Country,WHO_region,New_cases,Cumulative_cases,Cumulative_cases,New_deaths,Cumulative_deaths
18-Mar-22,India,SEAR,2528,43004005,43004005,149,516281
19-Mar-22,India,SEAR,2075,43006080,43006080,71,516352
20-Mar-22,India,SEAR,1761,43007841,43007841,127,516479
21-Mar-22,India,SEAR,1549,43009390,43009390,31,516510
22-Mar-22,India,SEAR,1581,43010971,43010971,33,516543
23-Mar-22,India,SEAR,1778,43012749,43012749,62,516605
24-Mar-22,India,SEAR,1938,43014687,43014687,67,516672
25-Mar-22,India,SEAR,1685,43016372,43016372,83,516755
26-Mar-22,India,SEAR,1660,43018032,43018032,4100,520855
27-Mar-22,India,SEAR,1421,43019453,43019453,149,521004
28-Mar-22,India,SEAR,1270,43020723,43020723,31,521035
29-Mar-22,India,SEAR,1259,43021982,43021982,35,521070
30-Mar-22,India,SEAR,1233,43023215,43023215,31,521101
31-Mar-22,India,SEAR,1225,43024440,43024440,28,521129
01-Apr-22,India,SEAR,1335,43025775,43025775,52,521181
02-Apr-22,India,SEAR,1260,43027035,43027035,83,521264
03-Apr-22,India,SEAR,1096,43028131,43028131,81,521345
04-Apr-22,India,SEAR,913,43029044,43029044,13,521358
05-Apr-22,India,SEAR,795,43029839,43029839,58,521416
06-Apr-22,India,SEAR,1086,43030925,43030925,71,521487
07-Apr-22,India,SEAR,1033,43031958,43031958,43,521530
08-Apr-22,India,SEAR,1109,43033067,43033067,43,521573
09-Apr-22,India,SEAR,1150,43034217,43034217,83,521656
10-Apr-22,India,SEAR,1054,43035271,43035271,29,521685
11-Apr-22,India,SEAR,861,43036132,43036132,6,521691
12-Apr-22,India,SEAR,796,43036928,43036928,19,521710
13-Apr-22,India,SEAR,1088,43038016,43038016,26,521736
15-Apr-22,India,SEAR,949,43039972,43039972,6,521743
16-Apr-22,India,SEAR,975,43040947,43040947,4,521747
17-Apr-22,India,SEAR,1150,43042097,43042097,4,521751
18-Apr-22,India,SEAR,2183,43044280,43044280,214,521965
20-Apr-22,India,SEAR,2067,43047594,43047594,40,522006
21-Apr-22,India,SEAR,2380,43049974,43049974,56,522062
22-Apr-22,India,SEAR,2451,43052425,43052425,54,522116
23-Apr-22,India,SEAR,2527,43054952,43054952,33,522149
24-Apr-22,India,SEAR,2593,43057545,43057545,44,522193
25-Apr-22,India,SEAR,2541,43060086,43060086,30,522223
26-Apr-22,India,SEAR,2483,43062569,43062569,1399,523622
27-Apr-22,India,SEAR,2927,43065496,43065496,32,523654
28-Apr-22,India,SEAR,3303,43068799,43068799,39,523693
29-Apr-22,India,SEAR,3377,43072176,43072176,60,523753
30-Apr-22,India,SEAR,3688,43075864,43075864,50,523803
01-May-22,India,SEAR,3324,43079188,43079188,40,523843
02-May-22,India,SEAR,3157,43082345,43082345,26,523869
03-May-22,India,SEAR,2568,43084913,43084913,20,523889
04-May-22,India,SEAR,3205,43088118,43088118,31,523920
05-May-22,India,SEAR,3275,43091393,43091393,55,523975
06-May-22,India,SEAR,3545,43094938,43094938,27,524002
07-May-22,India,SEAR,3805,43098743,43098743,22,524024
08-May-22,India,SEAR,3451,43102194,43102194,40,524064
09-May-22,India,SEAR,3207,43105401,43105401,29,524093
10-May-22,India,SEAR,2288,43107689,43107689,10,524103
11-May-22,India,SEAR,2897,43110586,43110586,54,524157
12-May-22,India,SEAR,2827,43113413,43113413,24,524181
13-May-22,India,SEAR,2841,43116254,43116254,9,524190
14-May-22,India,SEAR,2858,43119112,43119112,11,524201
15-May-22,India,SEAR,2487,43121599,43121599,13,524214
16-May-22,India,SEAR,2202,43123801,43123801,27,524241
17-May-22,India,SEAR,1569,43125370,43125370,19,524260
18-May-22,India,SEAR,1829,43127199,43127199,33,524293
19-May-22,India,SEAR,2364,43129563,43129563,10,524303
20-May-22,India,SEAR,2259,43131822,43131822,20,524323
21-May-22,India,SEAR,2323,43134145,43134145,25,524348
22-May-22,India,SEAR,2226,43136371,43136371,65,524413
23-May-22,India,SEAR,2022,43138393,43138393,46,524459
24-May-22,India,SEAR,1675,43140068,43140068,31,524490
25-May-22,India,SEAR,2124,43142192,43142192,17,524507
26-May-22,India,SEAR,2628,43144820,43144820,18,524525
27-May-22,India,SEAR,2710,43147530,43147530,14,524539
28-May-22,India,SEAR,2685,43150215,43150215,33,524572
29-May-22,India,SEAR,2828,43153043,43153043,14,524586
30-May-22,India,SEAR,2706,43155749,43155749,25,524611
31-May-22,India,SEAR,2338,43158087,43158087,19,524630
01-Jun-22,India,SEAR,2745,43160832,43160832,6,524636
02-Jun-22,India,SEAR,3712,43164544,43164544,5,524641
03-Jun-22,India,SEAR,4041,43168585,43168585,10,524651
04-Jun-22,India,SEAR,3962,43172547,43172547,26,524677
05-Jun-22,India,SEAR,4270,43176817,43176817,15,524692
06-Jun-22,India,SEAR,4518,43181335,43181335,9,524701
07-Jun-22,India,SEAR,3714,43185049,43185049,7,524708
08-Jun-22,India,SEAR,5233,43190282,43190282,7,524715
09-Jun-22,India,SEAR,7240,43197522,43197522,8,524723
10-Jun-22,India,SEAR,7584,43205106,43205106,24,524747
11-Jun-22,India,SEAR,8329,43213435,43213435,10,524757
12-Jun-22,India,SEAR,8582,43222017,43222017,4,524761
13-Jun-22,India,SEAR,8084,43230101,43230101,10,524771
14-Jun-22,India,SEAR,6594,43236695,43236695,6,524777
15-Jun-22,India,SEAR,8822,43245517,43245517,15,524792
16-Jun-22,India,SEAR,12213,43257730,43257730,11,524803
17-Jun-22,India,SEAR,12847,43270577,43270577,14,524817
18-Jun-22,India,SEAR,13216,43283793,43283793,23,524840
19-Jun-22,India,SEAR,12899,43296692,43296692,15,524855
20-Jun-22,India,SEAR,12781,43309473,43309473,18,524873
21-Jun-22,India,SEAR,9923,43319396,43319396,17,524890
22-Jun-22,India,SEAR,12249,43331645,43331645,13,524903
23-Jun-22,India,SEAR,13313,43344958,43344958,38,524941
24-Jun-22,India,SEAR,17336,43362294,43362294,13,524954
25-Jun-22,India,SEAR,15940,43378234,43378234,20,524974
26-Jun-22,India,SEAR,11739,43389973,43389973,25,524999
27-Jun-22,India,SEAR,17073,43407046,43407046,21,525020
28-Jun-22,India,SEAR,11793,43418839,43418839,27,525047
29-Jun-22,India,SEAR,14506,43433345,43433345,30,525077
30-Jun-22,India,SEAR,18819,43452164,43452164,39,525116
01-Jul-22,India,SEAR,17070,43469234,43469234,23,525139
02-Jul-22,India,SEAR,17092,43486326,43486326,29,525168
03-Jul-22,India,SEAR,16103,43502429,43502429,31,525199
04-Jul-22,India,SEAR,16135,43518564,43518564,24,525223
05-Jul-22,India,SEAR,13086,43531650,43531650,19,525242
06-Jul-22,India,SEAR,16159,43547809,43547809,28,525270
07-Jul-22,India,SEAR,18930,43566739,43566739,35,525305
08-Jul-22,India,SEAR,18815,43585554,43585554,38,525343
09-Jul-22,India,SEAR,18840,43604394,43604394,43,525386
10-Jul-22,India,SEAR,18257,43622651,43622651,42,525428
11-Jul-22,India,SEAR,16678,43639329,43639329,26,525454
12-Jul-22,India,SEAR,13615,43652944,43652944,20,525474
13-Jul-22,India,SEAR,16906,43669850,43669850,45,525519
14-Jul-22,India,SEAR,20139,43689989,43689989,38,525557
15-Jul-22,India,SEAR,20038,43710027,43710027,47,525604
16-Jul-22,India,SEAR,20044,43730071,43730071,56,525660
17-Jul-22,India,SEAR,20528,43750599,43750599,49,525709
18-Jul-22,India,SEAR,16935,43767534,43767534,51,525760
19-Jul-22,India,SEAR,15528,43783062,43783062,25,525785
20-Jul-22,India,SEAR,20557,43803619,43803619,40,525825
21-Jul-22,India,SEAR,21566,43825185,43825185,45,525870
22-Jul-22,India,SEAR,21880,43847065,43847065,60,525930
23-Jul-22,India,SEAR,21411,43868476,43868476,67,525997
24-Jul-22,India,SEAR,20279,43888755,43888755,36,526033
25-Jul-22,India,SEAR,16866,43905621,43905621,41,526074
26-Jul-22,India,SEAR,14830,43920451,43920451,36,526110
27-Jul-22,India,SEAR,18313,43938764,43938764,57,526167
28-Jul-22,India,SEAR,20557,43959321,43959321,45,526212
29-Jul-22,India,SEAR,20409,43979730,43979730,46,526258
30-Jul-22,India,SEAR,20408,44000138,44000138,54,526312
31-Jul-22,India,SEAR,19673,44019811,44019811,45,526357
01-Aug-22,India,SEAR,16464,44036275,44036275,39,526396
02-Aug-22,India,SEAR,13734,44050009,44050009,34,526430
03-Aug-22,India,SEAR,17135,44067144,44067144,47,526477
04-Aug-22,India,SEAR,19893,44087037,44087037,53,526530
05-Aug-22,India,SEAR,20551,44107588,44107588,70,526600
06-Aug-22,India,SEAR,19406,44126994,44126994,49,526649
07-Aug-22,India,SEAR,18738,44145732,44145732,40,526689
08-Aug-22,India,SEAR,16167,44161899,44161899,41,526730
09-Aug-22,India,SEAR,12751,44174650,44174650,42,526772
10-Aug-22,India,SEAR,16047,44190697,44190697,54,526826
11-Aug-22,India,SEAR,16299,44206996,44206996,53,526879
12-Aug-22,India,SEAR,16561,44223557,44223557,49,526928
13-Aug-22,India,SEAR,15815,44239372,44239372,68,526996
14-Aug-22,India,SEAR,14092,44253464,44253464,41,527037
15-Aug-22,India,SEAR,14917,44268381,44268381,32,527069
16-Aug-22,India,SEAR,8813,44277194,44277194,29,527098
17-Aug-22,India,SEAR,9062,44286256,44286256,36,527134
18-Aug-22,India,SEAR,12608,44298864,44298864,72,527206
19-Aug-22,India,SEAR,15754,44314618,44314618,47,527253
20-Aug-22,India,SEAR,13272,44327890,44327890,36,527289
21-Aug-22,India,SEAR,11539,44339429,44339429,43,527332
22-Aug-22,India,SEAR,9531,44348960,44348960,36,527368
23-Aug-22,India,SEAR,8586,44357546,44357546,48,527416
24-Aug-22,India,SEAR,10649,44368195,44368195,36,527452
25-Aug-22,India,SEAR,10725,44378920,44378920,36,527488
26-Aug-22,India,SEAR,10256,44389176,44389176,68,527556
27-Aug-22,India,SEAR,9520,44398696,44398696,41,527597
28-Aug-22,India,SEAR,9436,44408132,44408132,157,527754
29-Aug-22,India,SEAR,7591,44415723,44415723,45,527799
30-Aug-22,India,SEAR,5439,44421162,44421162,30,527829
31-Aug-22,India,SEAR,7231,44428393,44428393,45,527874
01-Sep-22,India,SEAR,7946,44436339,44436339,37,527911
02-Sep-22,India,SEAR,6168,44442507,44442507,21,527932
03-Sep-22,India,SEAR,7211,44449718,44449718,25,527957
04-Sep-22,India,SEAR,6817,44456535,44456535,34,527991
05-Sep-22,India,SEAR,5910,44462445,44462445,16,528007
06-Sep-22,India,SEAR,4417,44466862,44466862,23,528030
07-Sep-22,India,SEAR,5379,44472241,44472241,27,528057
08-Sep-22,India,SEAR,6395,44478636,44478636,33,528090
09-Sep-22,India,SEAR,6093,44484729,44484729,31,528121
10-Sep-22,India,SEAR,5554,44490283,44490283,18,528139
11-Sep-22,India,SEAR,5076,44495359,44495359,11,528150
12-Sep-22,India,SEAR,5221,44500580,44500580,15,528165
13-Sep-22,India,SEAR,4369,44504949,44504949,20,528185
14-Sep-22,India,SEAR,5108,44510057,44510057,31,528216
15-Sep-22,India,SEAR,6422,44516479,44516479,34,528250
16-Sep-22,India,SEAR,6298,44522777,44522777,23,528273
17-Sep-22,India,SEAR,5747,44528524,44528524,29,528302
18-Sep-22,India,SEAR,5664,44534188,44534188,35,528337
19-Sep-22,India,SEAR,4858,44539046,44539046,18,528355
20-Sep-22,India,SEAR,4043,44543089,44543089,15,528370
21-Sep-22,India,SEAR,4510,44547599,44547599,33,528403
22-Sep-22,India,SEAR,5443,44553042,44553042,26,528429
23-Sep-22,India,SEAR,5383,44558425,44558425,20,528449
24-Sep-22,India,SEAR,4912,44563337,44563337,38,528487
25-Sep-22,India,SEAR,4777,44568114,44568114,23,528510
26-Sep-22,India,SEAR,4129,44572243,44572243,20,528530
27-Sep-22,India,SEAR,3230,44575473,44575473,32,528562
28-Sep-22,India,SEAR,3615,44579088,44579088,22,528584
29-Sep-22,India,SEAR,4272,44583360,44583360,27,528611
30-Sep-22,India,SEAR,3947,44587307,44587307,18,528629
01-Oct-22,India,SEAR,3805,44591112,44591112,26,528655
02-Oct-22,India,SEAR,3375,44594487,44594487,18,528673
03-Oct-22,India,SEAR,3011,44597498,44597498,28,528701
04-Oct-22,India,SEAR,1968,44599466,44599466,15,528716
05-Oct-22,India,SEAR,2468,44601934,44601934,17,528733
06-Oct-22,India,SEAR,2529,44604463,44604463,12,528745
07-Oct-22,India,SEAR,1997,44606460,44606460,9,528754
08-Oct-22,India,SEAR,2797,44609257,44609257,24,528778
09-Oct-22,India,SEAR,2756,44612013,44612013,21,528799
10-Oct-22,India,SEAR,2424,44614437,44614437,15,528814
11-Oct-22,India,SEAR,1957,44616394,44616394,8,528822
12-Oct-22,India,SEAR,2139,44618533,44618533,13,528835
13-Oct-22,India,SEAR,2786,44621319,44621319,12,528847
14-Oct-22,India,SEAR,2678,44623997,44623997,10,528857
15-Oct-22,India,SEAR,2430,44626427,44626427,17,528874
16-Oct-22,India,SEAR,2401,44628828,44628828,21,528895
17-Oct-22,India,SEAR,2060,44630888,44630888,10,528905
18-Oct-22,India,SEAR,1542,44632430,44632430,8,528913
19-Oct-22,India,SEAR,1946,44634376,44634376,10,528923
20-Oct-22,India,SEAR,2141,44636517,44636517,20,528943
21-Oct-22,India,SEAR,2119,44638636,44638636,10,528953
22-Oct-22,India,SEAR,2112,44640748,44640748,4,528957
23-Oct-22,India,SEAR,1994,44642742,44642742,4,528961
24-Oct-22,India,SEAR,1334,44644076,44644076,16,528977
25-Oct-22,India,SEAR,862,44644938,44644938,3,528980
27-Oct-22,India,SEAR,1112,44646880,44646880,6,528987
28-Oct-22,India,SEAR,2208,44649088,44649088,12,528999
29-Oct-22,India,SEAR,1574,44650662,44650662,9,529008
30-Oct-22,India,SEAR,1604,44652266,44652266,8,529016
31-Oct-22,India,SEAR,1326,44653592,44653592,8,529024
01-Nov-22,India,SEAR,1046,44654638,44654638,53,529077
02-Nov-22,India,SEAR,1190,44655828,44655828,1375,530452
03-Nov-22,India,SEAR,1321,44657149,44657149,9,530461
04-Nov-22,India,SEAR,1216,44658365,44658365,18,530479
05-Nov-22,India,SEAR,1082,44659447,44659447,7,530486
06-Nov-22,India,SEAR,1132,44660579,44660579,14,530500
07-Nov-22,India,SEAR,937,44661516,44661516,9,530509
10-Nov-22,India,SEAR,1016,44663968,44663968,3,530514
11-Nov-22,India,SEAR,842,44664810,44664810,6,530520
12-Nov-22,India,SEAR,833,44665643,44665643,8,530528
13-Nov-22,India,SEAR,734,44666377,44666377,3,530531
17-Nov-22,India,SEAR,635,44667311,44667311,11,530546
18-Nov-22,India,SEAR,656,44667967,44667967,7,530553
19-Nov-22,India,SEAR,556,44668523,44668523,17,530570
20-Nov-22,India,SEAR,492,44669015,44669015,4,530574
21-Nov-22,India,SEAR,406,44669421,44669421,12,530586
22-Nov-22,India,SEAR,294,44669715,44669715,5,530591
23-Nov-22,India,SEAR,360,44670075,44670075,5,530596
24-Nov-22,India,SEAR,408,44670483,44670483,5,530601
25-Nov-22,India,SEAR,347,44670830,44670830,3,530604
26-Nov-22,India,SEAR,389,44671219,44671219,4,530608
27-Nov-22,India,SEAR,343,44671562,44671562,4,530612
30-Nov-22,India,SEAR,279,44672347,44672347,5,530620
03-Dec-22,India,SEAR,253,44673166,44673166,3,530627
06-Dec-22,India,SEAR,165,44673783,44673783,3,530633
07-Dec-22,India,SEAR,166,44673949,44673949,5,530638
08-Dec-22,India,SEAR,241,44674190,44674190,9,530647
09-Dec-22,India,SEAR,249,44674439,44674439,6,530653
11-Dec-22,India,SEAR,173,44674822,44674822,4,530658
15-Dec-22,India,SEAR,200,44675447,44675447,5,530663
17-Dec-22,India,SEAR,167,44675776,44675776,4,530667
18-Dec-22,India,SEAR,176,44675952,44675952,5,530672
20-Dec-22,India,SEAR,112,44676199,44676199,3,530677
21-Dec-22,India,SEAR,131,44676330,44676330,3,530680
23-Dec-22,India,SEAR,163,44676678,44676678,9,530690
31-Dec-22,India,SEAR,226,44678384,44678384,3,530702
01-Jan-23,India,SEAR,265,44678649,44678649,3,530705
05-Jan-23,India,SEAR,188,44679319,44679319,3,530710
06-Jan-23,India,SEAR,228,44679547,44679547,4,530714
07-Jan-23,India,SEAR,214,44679761,44679761,4,530718
22-Jan-23,India,SEAR,140,44681921,44681921,3,530733
05-Feb-23,India,SEAR,113,44683363,44683363,4,530745
14-Feb-23,India,SEAR,77,44684274,44684274,3,530753
15-Feb-23,India,SEAR,102,44684376,44684376,3,530756
19-Feb-23,India,SEAR,142,44684917,44684917,3,530760
26-Feb-23,India,SEAR,218,44686017,44686017,5,530769
04-Mar-23,India,SEAR,334,44687496,44687496,3,530775
10-Mar-23,India,SEAR,440,44689512,44689512,3,530779
15-Mar-23,India,SEAR,618,44691956,44691956,5,530789
17-Mar-23,India,SEAR,796,44693506,44693506,5,530795
18-Mar-23,India,SEAR,843,44694349,44694349,4,530799
19-Mar-23,India,SEAR,1071,44695420,44695420,3,530802
20-Mar-23,India,SEAR,918,44696338,44696338,4,530806
22-Mar-23,India,SEAR,1134,44698118,44698118,5,530813
23-Mar-23,India,SEAR,1300,44699418,44699418,3,530816
25-Mar-23,India,SEAR,1590,44702257,44702257,6,530824
26-Mar-23,India,SEAR,1890,44704147,44704147,7,530831
27-Mar-23,India,SEAR,1805,44705952,44705952,6,530837
28-Mar-23,India,SEAR,1573,44707525,44707525,4,530841
29-Mar-23,India,SEAR,2151,44709676,44709676,7,530848
30-Mar-23,India,SEAR,3016,44712692,44712692,14,530862
31-Mar-23,India,SEAR,3094,44715786,44715786,5,530867
01-Apr-23,India,SEAR,2995,44718781,44718781,9,530876
02-Apr-23,India,SEAR,3824,44722605,44722605,5,530881
03-Apr-23,India,SEAR,3641,44726246,44726246,11,530892
04-Apr-23,India,SEAR,3038,44729284,44729284,9,530901
05-Apr-23,India,SEAR,4435,44733719,44733719,15,530916
06-Apr-23,India,SEAR,5335,44739054,44739054,13,530929
07-Apr-23,India,SEAR,6050,44745104,44745104,14,530943
08-Apr-23,India,SEAR,6155,44751259,44751259,11,530954
09-Apr-23,India,SEAR,5357,44756616,44756616,11,530965
10-Apr-23,India,SEAR,5880,44762496,44762496,14,530979
11-Apr-23,India,SEAR,5676,44768172,44768172,21,531000
12-Apr-23,India,SEAR,7830,44776002,44776002,16,531016
13-Apr-23,India,SEAR,10158,44786160,44786160,19,531035
14-Apr-23,India,SEAR,11109,44797269,44797269,29,531064
15-Apr-23,India,SEAR,10753,44808022,44808022,27,531091
16-Apr-23,India,SEAR,10093,44818115,44818115,23,531114
17-Apr-23,India,SEAR,9111,44827226,44827226,27,531141
18-Apr-23,India,SEAR,7633,44834859,44834859,11,531152
19-Apr-23,India,SEAR,10542,44845401,44845401,38,531190
20-Apr-23,India,SEAR,12591,44857992,44857992,40,531230
21-Apr-23,India,SEAR,11692,44869684,44869684,28,531258
22-Apr-23,India,SEAR,12193,44881877,44881877,42,531300
23-Apr-23,India,SEAR,10112,44891989,44891989,29,531329
24-Apr-23,India,SEAR,6904,44898893,44898893,16,531345
25-Apr-23,India,SEAR,6934,44905827,44905827,24,531369
26-Apr-23,India,SEAR,9629,44915456,44915456,29,531398
27-Apr-23,India,SEAR,9355,44924811,44924811,26,531424
28-Apr-23,India,SEAR,7533,44932344,44932344,44,531468
29-Apr-23,India,SEAR,7171,44939515,44939515,40,531508
30-Apr-23,India,SEAR,5874,44945389,44945389,25,531533
01-May-23,India,SEAR,4282,44949671,44949671,14,531547
02-May-23,India,SEAR,3325,44952996,44952996,17,531564
03-May-23,India,SEAR,3720,44956716,44956716,20,531584
04-May-23,India,SEAR,3962,44960678,44960678,22,531606
05-May-23,India,SEAR,3611,44964289,44964289,36,531642
06-May-23,India,SEAR,2961,44967250,44967250,17,531659
07-May-23,India,SEAR,2380,44969630,44969630,21,531680
08-May-23,India,SEAR,1839,44971469,44971469,12,531692
09-May-23,India,SEAR,1331,44972800,44972800,15,531707
10-May-23,India,SEAR,2109,44974909,44974909,15,531722
11-May-23,India,SEAR,1690,44976599,44976599,14,531736
12-May-23,India,SEAR,1580,44978179,44978179,17,531753
13-May-23,India,SEAR,1223,44979402,44979402,14,531767
14-May-23,India,SEAR,1272,44980674,44980674,3,531770
15-May-23,India,SEAR,801,44981475,44981475,8,531778
16-May-23,India,SEAR,656,44982131,44982131,12,531790
17-May-23,India,SEAR,1021,44983152,44983152,4,531794
18-May-23,India,SEAR,906,44984058,44984058,20,531814
19-May-23,India,SEAR,865,44984923,44984923,4,531818
20-May-23,India,SEAR,782,44985705,44985705,6,531824
21-May-23,India,SEAR,756,44986461,44986461,8,531832
22-May-23,India,SEAR,473,44986934,44986934,7,531839
23-May-23,India,SEAR,405,44987339,44987339,4,531843
24-May-23,India,SEAR,552,44987891,44987891,6,531849
25-May-23,India,SEAR,535,44988426,44988426,5,531854
27-May-23,India,SEAR,425,44989341,44989341,3,531859
28-May-23,India,SEAR,403,44989744,44989744,5,531864
31-May-23,India,SEAR,310,44990588,44990588,3,531870
03-Jun-23,India,SEAR,237,44991380,44991380,4,531878
11-Jun-23,India,SEAR,140,44992788,44992788,3,531891
02-Sep-23,India,SEAR,50,44997266,44997266,93,532023
21-Oct-23,India,SEAR,1275,45001040,45001040,1253,533291
07-Dec-23,India,SEAR,121,45002561,45002561,3,533305
17-Dec-23,India,SEAR,335,45004816,45004816,5,533316
20-Dec-23,India,SEAR,614,45005978,45005978,3,533321
21-Dec-23,India,SEAR,594,45006572,45006572,6,533327
23-Dec-23,India,SEAR,752,45007964,45007964,4,533332
26-Dec-23,India,SEAR,412,45009660,45009660,3,533337
27-Dec-23,India,SEAR,529,45010189,45010189,3,533340
28-Dec-23,India,SEAR,702,45010891,45010891,6,533346
29-Dec-23,India,SEAR,797,45011688,45011688,5,533351
30-Dec-23,India,SEAR,743,45012431,45012431,7,533358
31-Dec-23,India,SEAR,741,45013172,45013172,3,533361
01-Jan-24,India,SEAR,736,45013908,45013908,3,533364
03-Jan-24,India,SEAR,602,45015083,45015083,5,533371
05-Jan-24,India,SEAR,761,45016604,45016604,12,533385
07-Jan-24,India,SEAR,756,45018134,45018134,5,533392
08-Jan-24,India,SEAR,605,45018739,45018739,4,533396
09-Jan-24,India,SEAR,475,45019214,45019214,6,533402
10-Jan-24,India,SEAR,605,45019819,45019819,4,533406
11-Jan-24,India,SEAR,514,45020333,45020333,3,533409
12-Jan-24,India,SEAR,609,45020942,45020942,3,533412
16-Jan-24,India,SEAR,189,45022219,45022219,3,533417
17-Jan-24,India,SEAR,269,45022488,45022488,3,533420
18-Jan-24,India,SEAR,305,45022793,45022793,3,533423
20-Jan-24,India,SEAR,313,45023461,45023461,3,533428
21-Jan-24,India,SEAR,290,45023751,45023751,6,533434
23-Jan-24,India,SEAR,236,45024190,45024190,3,533439
02-Feb-24,India,SEAR,187,45025792,45025792,3,533451
03-Feb-24,India,SEAR,159,45025951,45025951,3,533454
13-Feb-24,India,SEAR,123,45027348,45027348,4,533466
27-Feb-24,India,SEAR,125,45029274,45029274,5,533484
29-Feb-24,India,SEAR,193,45029648,45029648,4,533489
05-Mar-24,India,SEAR,135,45030467,45030467,3,533499
07-Mar-24,India,SEAR,202,45030886,45030886,5,533504
09-Mar-24,India,SEAR,179,45031302,45031302,3,533508
15-Mar-24,India,SEAR,225,45032321,45032321,4,533517
17-Mar-24,India,SEAR,137,45032655,45032655,4,533521
21-Mar-24,India,SEAR,172,45033201,45033201,6,533533
28-Mar-24,India,SEAR,129,45034022,45034022,3,533543
29-Mar-24,India,SEAR,114,45034136,45034136,4,533547
30-Mar-24,India,SEAR,121,45034257,45034257,4,533551
02-Apr-24,India,SEAR,83,45034505,45034505,4,533556
05-Apr-24,India,SEAR,108,45034831,45034831,3,533563
13-Apr-24,India,SEAR,102,45035495,45035495,3,533573
23-Apr-24,India,SEAR,74,45036346,45036346,3,533584
07-May-24,India,SEAR,82,45037948,45037948,4,533593
08-May-24,India,SEAR,118,45038066,45038066,3,533596
17-May-24,India,SEAR,109,45038958,45038958,6,533610
05-Aug-24,India,SEAR,306,45042054,45042054,3,533626
12-Aug-24,India,SEAR,266,45042320,45042320,3,533629
19-Aug-24,India,SEAR,200,45042520,45042520,3,533632
26-Aug-24,India,SEAR,282,45042802,45042802,4,533636
16-Sep-24,India,SEAR,188,45043415,45043415,3,533641
23-Sep-24,India,SEAR,190,45043605,45043605,5,533646
07-Oct-24,India,SEAR,156,45043948,45043948,3,533651
16-Dec-24,India,SEAR,17,45044549,45044549,3,533661
03-Dec-23,India,SEAR,76,45002179,45002179,,533300
04-Dec-23,India,SEAR,59,45002238,45002238,,533300
09-Dec-23,India,SEAR,148,45002889,45002889,,533306
10-Dec-23,India,SEAR,166,45003055,45003055,,533306
12-Dec-23,India,SEAR,164,45003341,45003341,,533307
13-Jan-24,India,SEAR,441,45021383,45021383,,533412
15-Jan-24,India,SEAR,272,45022030,45022030,,533414
29-Jan-24,India,SEAR,112,45025188,45025188,,533445
30-Jan-24,India,SEAR,124,45025312,45025312,,533445
04-Feb-24,India,SEAR,188,45026139,45026139,,533454
05-Feb-24,India,SEAR,122,45026261,45026261,,533454
12-Feb-24,India,SEAR,74,45027225,45027225,,533462
18-Feb-24,India,SEAR,155,45028053,45028053,,533472
19-Feb-24,India,SEAR,110,45028163,45028163,,533472
23-Feb-24,India,SEAR,167,45028732,45028732,,533476
06-Mar-24,India,SEAR,217,45030684,45030684,,533499
11-Mar-24,India,SEAR,148,45031562,45031562,,533510
12-Mar-24,India,SEAR,138,45031700,45031700,,533510
16-Mar-24,India,SEAR,197,45032518,45032518,,533517
26-Mar-24,India,SEAR,57,45033822,45033822,,533540
27-Mar-24,India,SEAR,71,45033893,45033893,,533540
01-Apr-24,India,SEAR,62,45034422,45034422,,533552
08-Apr-24,India,SEAR,70,45035125,45035125,,533565
12-Apr-24,India,SEAR,68,45035393,45035393,,533570
15-Apr-24,India,SEAR,66,45035639,45035639,,533574
22-Apr-24,India,SEAR,75,45036272,45036272,,533581
24-Apr-24,India,SEAR,129,45036475,45036475,,533584
26-Apr-24,India,SEAR,120,45036707,45036707,,533585
27-Apr-24,India,SEAR,122,45036829,45036829,,533585
28-Apr-24,India,SEAR,124,45036953,45036953,,533585
30-Apr-24,India,SEAR,134,45037165,45037165,,533586
01-May-24,India,SEAR,133,45037298,45037298,,533586
05-May-24,India,SEAR,136,45037776,45037776,,533589
06-May-24,India,SEAR,90,45037866,45037866,,533589
09-May-24,India,SEAR,133,45038199,45038199,,533596
12-May-24,India,SEAR,98,45038518,45038518,,533599
13-May-24,India,SEAR,59,45038577,45038577,,533599
18-May-24,India,SEAR,94,45039052,45039052,,533610
19-May-24,India,SEAR,88,45039140,45039140,,533610
20-May-24,India,SEAR,49,45039189,45039189,,533610
22-May-24,India,SEAR,55,45039312,45039312,,533611
23-May-24,India,SEAR,53,45039365,45039365,,533611
25-May-24,India,SEAR,46,45039477,45039477,,533612
26-May-24,India,SEAR,33,45039510,45039510,,533612
27-May-24,India,SEAR,37,45039547,45039547,,533612
28-May-24,India,SEAR,48,45039595,45039595,,533612
02-Jun-24,India,SEAR,32,45039872,45039872,,533617
04-Jun-24,India,SEAR,29,45039916,45039916,,533618
05-Jun-24,India,SEAR,26,45039942,45039942,,533618
06-Jun-24,India,SEAR,36,45039978,45039978,,533618
07-Jun-24,India,SEAR,32,45040010,45040010,,533618
10-Jun-24,India,SEAR,38,45040074,45040074,,533619
01-Jul-24,India,SEAR,134,45040752,45040752,,533622
22-Jul-24,India,SEAR,243,45041435,45041435,,533623
29-Jul-24,India,SEAR,313,45041748,45041748,,533623
02-Sep-24,India,SEAR,235,45043037,45043037,,533636
02-Dec-24,India,SEAR,36,45044521,45044521,,533658
09-Dec-24,India,SEAR,11,45044532,45044532,,533658
